dataset,k,nthreads,name,distance,sparsity,measure,value
Cao4m,10,16,MC_KM++,BATMET,sparse,cost,432906.9972161985
Cao4m,10,16,MC_KMLS++,BATMET,sparse,time,169.8718843460083
Cao4m,10,16,MC_KMLS++,BATMET,sparse,cost,431271.311481774
Cao4m,10,16,MC_KM++,BATDIST,sparse,time,44.92225742340088
Cao4m,10,16,MC_KM++,BATDIST,sparse,cost,435462.76209143107
Cao4m,10,16,MC_KMLS++,BATDIST,sparse,time,162.66355657577515
Cao4m,10,16,MC_KMLS++,BATDIST,sparse,cost,436046.68413098005
Cao4m,10,16,MC_KM++,LLR,sparse,time,62.137686252593994
Cao4m,10,16,MC_KM++,LLR,sparse,cost,2449409963.4592304
Cao4m,10,16,MC_KMLS++,LLR,sparse,time,236.66229128837585
Cao4m,10,16,MC_KMLS++,LLR,sparse,cost,2465245158.6275644
Cao4m,10,16,MC_KM++,RMKL,sparse,time,61.88473582267761
Cao4m,10,16,MC_KM++,RMKL,sparse,cost,1073550.9803442582
Cao4m,10,16,MC_KMLS++,RMKL,sparse,time,203.2639729976654
Cao4m,10,16,MC_KMLS++,RMKL,sparse,cost,748178.1734507605
Cao4m,10,16,MC_KM++,UWLLR,sparse,time,56.52511811256409
Cao4m,10,16,MC_KM++,UWLLR,sparse,cost,162035.52481127158
Cao4m,10,16,MC_KMLS++,UWLLR,sparse,time,223.8147690296173
Cao4m,10,16,MC_KMLS++,UWLLR,sparse,cost,164681.5585442679
Cao4m,10,16,SK,SQRL2,sparse,time,461.9173502922058
Cao4m,10,16,SK,SQRL2,sparse,cost,1e+308
Cao4m,10,16,MC_KMplusplus,SQRL2,dense,time,34.17975926399231
Cao4m,10,16,MC_KMplusplus,SQRL2,dense,cost,20396695552
Cao4m,10,16,MC_KMpp_and_LSpp,SQRL2,dense,time,113.80697226524353
Cao4m,10,16,MC_KMplusplusLSpp,SQRL2,dense,cost,16196120576.0
Cao4m,25,16,SKL_KMplusplus,SQRL2,sparse,time,10573.89597940445
Cao4m,25,16,SKL_KMplusplus,SQRL2,sparse,cost,21910335488
Cao4m,25,16,MC_KMplusplus,SQRL2,sparse,time,156.61247181892395
Cao4m,25,16,MC_KMplusplus,SQRL2,sparse,cost,19598758694
Cao4m,25,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,455.32098054885864
Cao4m,25,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,19068307662
Cao4m,25,16,MC_KM++,JSD,sparse,time,153.87748908996582
Cao4m,25,16,MC_KM++,JSD,sparse,cost,165262.41326420382
Cao4m,25,16,MC_KMLS++,JSD,sparse,time,504.8227286338806
Cao4m,25,16,MC_KMLS++,JSD,sparse,cost,166282.73000915349
Cao4m,25,16,MC_KM++,MKL,sparse,time,135.49115228652954
Cao4m,25,16,MC_KM++,MKL,sparse,cost,835863.7377657592
Cao4m,25,16,MC_KMLS++,MKL,sparse,time,532.0511169433594
Cao4m,25,16,MC_KMLS++,MKL,sparse,cost,678147.0702060685
Cao4m,25,16,MC_KM++,HELL,sparse,time,122.21803069114685
Cao4m,25,16,MC_KM++,HELL,sparse,cost,845053.5116248494
Cao4m,25,16,MC_KMLS++,HELL,sparse,time,424.48440957069397
Cao4m,25,16,MC_KMLS++,HELL,sparse,cost,833541.5374536677
Cao4m,25,16,MC_KM++,BATMET,sparse,time,120.65246438980103
Cao4m,25,16,MC_KM++,BATMET,sparse,cost,431259.07848794624
Cao4m,25,16,MC_KMLS++,BATMET,sparse,time,363.7860631942749
Cao4m,25,16,MC_KMLS++,BATMET,sparse,cost,418614.2239157395
Cao4m,25,16,MC_KM++,BATDIST,sparse,time,114.99686121940613
Cao4m,25,16,MC_KM++,BATDIST,sparse,cost,432950.77549104166
Cao4m,25,16,MC_KMLS++,BATDIST,sparse,time,376.10793137550354
Cao4m,25,16,MC_KMLS++,BATDIST,sparse,cost,416529.06383456354
Cao4m,25,16,MC_KM++,LLR,sparse,time,150.6527876853943
Cao4m,25,16,MC_KM++,LLR,sparse,cost,2391314272.810516
Cao4m,25,16,MC_KMLS++,LLR,sparse,time,566.2861816883087
Cao4m,25,16,MC_KMLS++,LLR,sparse,cost,2336738012.89284
Cao4m,25,16,MC_KM++,RMKL,sparse,time,128.6292908191681
Cao4m,25,16,MC_KM++,RMKL,sparse,cost,1001163.1666551977
Cao4m,25,16,MC_KMLS++,RMKL,sparse,time,424.9810702800751
Cao4m,25,16,MC_KMLS++,RMKL,sparse,cost,770207.7694473043
Cao4m,25,16,MC_KM++,UWLLR,sparse,time,161.66726994514465
Cao4m,25,16,MC_KM++,UWLLR,sparse,cost,164817.05131776351
Cao4m,25,16,MC_KMLS++,UWLLR,sparse,time,503.62121176719666
Cao4m,25,16,MC_KMLS++,UWLLR,sparse,cost,161528.56232642662
Cao4m,25,16,SK,SQRL2,sparse,time,996.1292963027954
Cao4m,25,16,SK,SQRL2,sparse,cost,1e+308
Cao4m,25,16,MC_KMplusplus,SQRL2,dense,time,67.7995252609253
Cao4m,25,16,MC_KMplusplus,SQRL2,dense,cost,13929274368
Cao4m,25,16,MC_KMpp_and_LSpp,SQRL2,dense,time,212.44720721244812
Cao4m,25,16,MC_KMplusplusLSpp,SQRL2,dense,cost,13122685952.0
Cao4m,50,16,SKL_KMplusplus,SQRL2,sparse,time,20949.298992156982
Cao4m,50,16,SKL_KMplusplus,SQRL2,sparse,cost,18374082560
Cao4m,50,16,MC_KMplusplus,SQRL2,sparse,time,307.2147924900055
Cao4m,50,16,MC_KMplusplus,SQRL2,sparse,cost,18605488421
Cao4m,50,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,981.4527249336243
Cao4m,50,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,18082836258
Cao4m,50,16,MC_KM++,JSD,sparse,time,324.9018657207489
Cao4m,50,16,MC_KM++,JSD,sparse,cost,161919.04614539724
Cao4m,50,16,MC_KMLS++,JSD,sparse,time,955.0261857509613
Cao4m,50,16,MC_KMLS++,JSD,sparse,cost,161177.13940197602
Cao4m,50,16,MC_KM++,MKL,sparse,time,254.97267961502075
Cao4m,50,16,MC_KM++,MKL,sparse,cost,680459.7660197427
Cao4m,50,16,MC_KMLS++,MKL,sparse,time,927.4457077980042
Cao4m,50,16,MC_KMLS++,MKL,sparse,cost,679220.3659865782
Cao4m,50,16,MC_KM++,HELL,sparse,time,227.7510221004486
Cao4m,50,16,MC_KM++,HELL,sparse,cost,828055.0540406612
Cao4m,50,16,MC_KMLS++,HELL,sparse,time,736.6568212509155
Cao4m,50,16,MC_KMLS++,HELL,sparse,cost,826668.4351522004
Cao4m,50,16,MC_KM++,BATMET,sparse,time,217.8637034893036
Cao4m,50,16,MC_KM++,BATMET,sparse,cost,414222.8663655623
Cao4m,50,16,MC_KMLS++,BATMET,sparse,time,671.4697251319885
Cao4m,50,16,MC_KMLS++,BATMET,sparse,cost,411159.56318214745
Cao4m,50,16,MC_KM++,BATDIST,sparse,time,208.5401270389557
Cao4m,50,16,MC_KM++,BATDIST,sparse,cost,413028.98436564667
Cao4m,50,16,MC_KMLS++,BATDIST,sparse,time,683.4960567951202
Cao4m,50,16,MC_KMLS++,BATDIST,sparse,cost,410736.5405667251
Cao4m,50,16,MC_KM++,LLR,sparse,time,298.593656539917
Cao4m,50,16,MC_KM++,LLR,sparse,cost,2407881949.764539
Cao4m,50,16,MC_KMLS++,LLR,sparse,time,1146.2764575481415
Cao4m,50,16,MC_KMLS++,LLR,sparse,cost,2352824315.6761646
Cao4m,50,16,MC_KM++,RMKL,sparse,time,267.73052191734314
Cao4m,50,16,MC_KM++,RMKL,sparse,cost,970193.8224815056
Cao4m,50,16,MC_KMLS++,RMKL,sparse,time,892.0863778591156
Cao4m,50,16,MC_KMLS++,RMKL,sparse,cost,663952.9815828614
Cao4m,50,16,MC_KM++,UWLLR,sparse,time,335.63304114341736
Cao4m,50,16,MC_KM++,UWLLR,sparse,cost,164024.19914830104
Cao4m,50,16,MC_KMLS++,UWLLR,sparse,time,992.1978447437286
Cao4m,50,16,MC_KMLS++,UWLLR,sparse,cost,158350.75735977944
Cao4m,50,16,SK,SQRL2,sparse,time,2066.0481584072113
Cao4m,50,16,SK,SQRL2,sparse,cost,1e+308
Cao4m,50,16,MC_KMplusplus,SQRL2,dense,time,141.3666431903839
Cao4m,50,16,MC_KMplusplus,SQRL2,dense,cost,11793696768
Cao4m,50,16,MC_KMpp_and_LSpp,SQRL2,dense,time,424.1801846027374
Cao4m,50,16,MC_KMplusplusLSpp,SQRL2,dense,cost,11861396480.0
Cao4m,100,16,SKL_KMplusplus,SQRL2,sparse,time,42394.801820516586
Cao4m,100,16,SKL_KMplusplus,SQRL2,sparse,cost,16705008640
Cao4m,100,16,MC_KMplusplus,SQRL2,sparse,time,675.610778093338
Cao4m,100,16,MC_KMplusplus,SQRL2,sparse,cost,17520269189
Cao4m,100,16,MC_KMpp_and_LSpp,SQRL2,sparse,time,1895.3089282512665
Cao4m,100,16,MC_KMplusplusLSpp,SQRL2,sparse,cost,16241430375
Cao4m,100,16,MC_KM++,JSD,sparse,time,645.8779175281525
Cao4m,100,16,MC_KM++,JSD,sparse,cost,159481.4114960553
Cao4m,100,16,MC_KMLS++,JSD,sparse,time,2113.5112636089325
Cao4m,100,16,MC_KMLS++,JSD,sparse,cost,158284.69631111808
Cao4m,100,16,MC_KM++,MKL,sparse,time,561.2577509880066
Cao4m,100,16,MC_KM++,MKL,sparse,cost,673453.4908688478
Cao4m,100,16,MC_KMLS++,MKL,sparse,time,1752.5263059139252
Cao4m,100,16,MC_KMLS++,MKL,sparse,cost,657912.4791894928
Cao4m,100,16,MC_KM++,HELL,sparse,time,466.9297831058502
Cao4m,100,16,MC_KM++,HELL,sparse,cost,822322.9304926256
Cao4m,100,16,MC_KMLS++,HELL,sparse,time,1503.0166990756989
Cao4m,100,16,MC_KMLS++,HELL,sparse,cost,819707.2927263211
Cao4m,100,16,MC_KM++,BATMET,sparse,time,457.3904800415039
Cao4m,100,16,MC_KM++,BATMET,sparse,cost,404858.26726243744
Cao4m,100,16,MC_KMLS++,BATMET,sparse,time,1394.1476409435272
Cao4m,100,16,MC_KMLS++,BATMET,sparse,cost,401329.3537066168
Cao4m,100,16,MC_KM++,BATDIST,sparse,time,451.9898955821991
Cao4m,100,16,MC_KM++,BATDIST,sparse,cost,404843.6270863653
Cao4m,100,16,MC_KMLS++,BATDIST,sparse,time,1455.1710312366486
Cao4m,100,16,MC_KMLS++,BATDIST,sparse,cost,399731.5341119604
Cao4m,100,16,MC_KM++,LLR,sparse,time,676.1988322734833
Cao4m,100,16,MC_KM++,LLR,sparse,cost,2329964423.1281424
Cao4m,100,16,MC_KMLS++,LLR,sparse,time,2207.9117381572723
Cao4m,100,16,MC_KMLS++,LLR,sparse,cost,2315834651.160431
Cao4m,100,16,MC_KM++,RMKL,sparse,time,526.3075201511383
Cao4m,100,16,MC_KM++,RMKL,sparse,cost,940259.7032573
Cao4m,100,16,MC_KMLS++,RMKL,sparse,time,1722.0777468681335
Cao4m,100,16,MC_KMLS++,RMKL,sparse,cost,699075.0086735785
Cao4m,100,16,MC_KM++,UWLLR,sparse,time,674.5431172847748
Cao4m,100,16,MC_KM++,UWLLR,sparse,cost,156695.7171327807
Cao4m,100,16,MC_KMLS++,UWLLR,sparse,time,2119.2672119140625
Cao4m,100,16,MC_KMLS++,UWLLR,sparse,cost,154998.0594168296
Cao4m,100,16,SK,SQRL2,sparse,time,4285.8152005672455
Cao4m,100,16,SK,SQRL2,sparse,cost,1e+308
Cao4m,100,16,MC_KMplusplus,SQRL2,dense,time,322.90047574043274
Cao4m,100,16,MC_KMplusplus,SQRL2,dense,cost,10796928000
Cao4m,100,16,MC_KMpp_and_LSpp,SQRL2,dense,time,967.1706204414368
Cao4m,100,16,MC_KMplusplusLSpp,SQRL2,dense,cost,9945005056.0
